purchase_id,product_id,supplier_id,purchase_date,quantity,unit_price_usd,total_amount_usd,delivery_days,payment_term
4708,7167,2,2024-03-15,135,536.3,72400.5,12,45
4709,4791,84,2024-07-09,468,492.23,230363.64,12,60
4710,4969,28,2024-02-09,330,1246.38,411305.4,28,90
4711,1175,95,2025-12-09,160,893.49,142958.4,16,30
4712,6122,31,2024-11-07,326,523.68,170719.68,15,90
4713,7114,19,2025-12-19,138,1841.97,254191.86,19,15
4714,1122,37,2025-10-29,288,386.7,111369.6,16,60
4715,1754,13,2023-08-15,498,669.41,333366.18,4,45
4716,2696,95,2024-03-19,281,1731.05,486425.05,19,45
4717,9505,19,2024-08-01,55,324.85,17866.75,3,90
4718,6987,52,2024-09-28,112,319.99,35838.88,7,15
4719,7403,64,2025-10-18,426,1368.12,582819.12,6,30
4720,6961,25,2025-11-13,143,260.31,37224.33,30,60
4721,4989,48,2025-02-26,129,1036.43,133699.47,4,90
4722,5411,67,2024-06-13,363,1321.77,479802.51,15,45
4723,3893,86,2025-10-22,63,825.67,52017.21,12,60
4724,5377,54,2025-04-03,362,254.66,92186.92,26,45
4725,5177,44,2024-05-14,211,593.86,125304.46,14,90
4726,4603,94,2023-03-16,319,719.92,229654.48,17,45
4727,803,6,2024-12-14,291,1250.18,363802.38,11,60
4728,3882,27,2025-02-02,81,866.05,70150.05,30,45
4729,847,13,2024-02-27,462,621.03,286915.86,5,60
4730,8683,59,2025-10-01,473,1180.04,558158.92,18,30
4731,7201,74,2024-01-27,271,682.25,184889.75,23,90
4732,5365,60,2025-07-15,45,367.48,16536.6,22,90
4733,8099,37,2025-05-28,48,24.72,1186.56,19,60
4734,7862,3,2023-01-24,278,375.81,104475.18,2,15
4735,3998,55,2025-04-03,124,441.25,54715.0,23,45
4736,4867,32,2024-03-20,404,1732.95,700111.8,18,90
4737,5663,85,2024-09-12,397,863.65,342869.05,10,15
4738,506,74,2025-07-12,412,32.44,13365.28,29,90
4739,4224,36,2025-01-24,427,28.64,12229.28,24,90
4740,3045,99,2025-11-05,357,837.07,298833.99,28,15
4741,4376,71,2025-05-23,460,76.31,35102.6,9,45
4742,8142,49,2025-10-11,63,508.86,32058.18,19,90
4743,1679,34,2023-12-05,416,1842.88,766638.08,7,60
4744,7849,26,2023-01-21,346,1072.56,371105.76,4,90
4745,1860,98,2023-12-16,320,1004.09,321308.8,22,60
4746,2745,59,2025-03-09,229,1691.75,387410.75,7,45
4747,6977,17,2024-07-08,20,335.29,6705.8,9,60
4748,6483,74,2024-10-17,134,773.89,103701.26,23,30
4749,8294,39,2023-06-01,7,549.3,3845.1,20,60
4750,6568,85,2024-09-02,240,1361.61,326786.4,26,15
4751,6892,43,2024-02-04,23,1715.31,39452.13,30,90
4752,3537,30,2024-01-10,363,1629.11,591366.93,28,45
4753,9249,48,2025-05-04,464,748.21,347169.44,22,60
4754,5561,77,2025-03-12,85,520.95,44280.75,11,90
4755,1136,62,2023-12-30,320,1778.36,569075.2,26,15
4756,5299,93,2024-02-27,307,824.96,253262.72,25,15
4757,8777,3,2023-07-10,216,862.33,186263.28,9,45
4758,2852,17,2024-04-14,93,1395.16,129749.88,5,30
4759,3021,1,2025-03-05,165,1441.38,237827.7,21,60
4760,5930,1,2025-06-22,118,1440.95,170032.1,5,15
4761,271,70,2023-03-16,200,1866.5,373300.0,13,30
4762,1841,57,2025-02-23,366,432.74,158382.84,3,90
4763,6103,91,2024-01-21,74,606.81,44903.94,30,90
4764,3282,18,2025-06-08,235,173.23,40709.05,26,90
4765,3010,33,2024-01-14,404,1880.06,759544.24,16,30
4766,250,26,2025-07-08,216,1632.73,352669.68,10,90
4767,3815,54,2024-11-11,39,1108.77,43242.03,18,30
4768,3643,28,2024-04-06,310,678.48,210328.8,24,60
4769,5982,5,2023-10-23,210,502.78,105583.8,2,60
4770,4505,72,2024-04-05,344,1718.95,591318.8,13,45
4771,6999,19,2023-09-18,77,151.49,11664.73,12,15
4772,3252,55,2023-01-30,31,259.51,8044.81,12,30
4773,3520,4,2024-02-03,93,345.12,32096.16,1,45
4774,4627,37,2023-11-09,125,1221.03,152628.75,29,90
4775,3081,21,2024-05-27,60,1085.74,65144.4,2,90
4776,7329,59,2024-01-26,473,1888.44,893232.12,17,15
4777,4270,50,2024-10-23,69,1201.09,82875.21,9,30
4778,8038,8,2024-11-21,348,809.94,281859.12,2,15
4779,6301,47,2024-12-29,343,546.49,187446.07,10,45
4780,3752,94,2023-04-26,380,1605.57,610116.6,5,90
4781,5916,16,2024-08-01,165,201.27,33209.55,6,45
4782,8063,11,2025-09-07,356,1931.82,687727.92,30,90
4783,7232,26,2023-02-27,322,1372.74,442022.28,7,45
4784,5699,17,2025-03-29,25,1383.75,34593.75,12,60
4785,9289,40,2025-02-11,419,679.08,284534.52,7,90
4786,7116,22,2025-12-17,400,759.1,303640.0,8,30
4787,7302,87,2024-08-31,70,1357.92,95054.4,24,30
4788,9465,67,2023-09-14,27,1696.71,45811.17,7,45
4789,3077,75,2025-01-02,259,628.09,162675.31,19,30
4790,672,27,2025-08-17,71,1720.75,122173.25,3,60
4791,3827,10,2025-04-02,326,606.94,197862.44,3,60
4792,1463,59,2025-08-07,143,1464.74,209457.82,13,90
4793,6653,21,2025-06-12,225,133.0,29925.0,15,30
4794,7443,26,2025-03-22,254,89.54,22743.16,2,60
4795,4101,36,2024-09-06,207,150.39,31130.73,27,60
4796,230,39,2023-04-04,89,1051.56,93588.84,18,60
4797,9911,17,2023-12-27,3,999.08,2997.24,2,60
4798,1399,29,2025-02-20,472,36.24,17105.28,11,45
4799,2569,74,2024-11-16,124,1919.06,237963.44,3,45
4800,7963,95,2023-02-03,215,632.35,135955.25,10,30
4801,8759,55,2024-01-20,112,1684.22,188632.64,20,45
4802,6648,56,2025-11-26,471,469.7,221228.7,14,30
4803,9735,36,2024-09-09,175,1666.37,291614.75,9,30
4804,8007,56,2024-09-01,392,303.7,119050.4,25,45
4805,5592,78,2025-09-18,266,1005.62,267494.92,19,30
4806,7519,56,2023-05-28,63,1390.3,87588.9,28,15
4807,3615,39,2024-07-18,168,887.28,149063.04,2,45
4808,3935,74,2023-12-08,390,1198.29,467333.1,19,60
4809,303,27,2025-04-13,457,1182.67,540480.19,24,90
4810,8471,80,2024-05-22,223,624.53,139270.19,10,45
4811,2589,9,2023-04-03,106,696.16,73792.96,2,60
4812,3266,51,2025-08-04,180,737.71,132787.8,7,90
4813,578,12,2024-12-28,87,662.04,57597.48,8,15
4814,5254,71,2024-12-16,364,151.47,55135.08,29,30
4815,3129,72,2025-07-26,52,292.36,15202.72,28,45
4816,3716,62,2025-06-19,331,1115.5,369230.5,23,45
4817,9425,5,2023-01-22,493,369.89,182355.77,22,45
4818,1679,22,2023-09-18,306,707.33,216442.98,25,60
4819,8533,89,2023-10-26,494,747.66,369344.04,6,60
4820,372,75,2024-07-21,15,821.54,12323.1,26,15
4821,7839,90,2023-01-04,303,889.84,269621.52,21,90
4822,5482,29,2025-01-14,144,1672.55,240847.2,10,90
4823,9353,14,2023-11-11,475,831.33,394881.75,25,15
4824,1059,44,2024-07-01,94,668.3,62820.2,7,45
4825,373,58,2023-11-22,467,1700.66,794208.22,22,45
4826,1482,37,2025-01-24,488,743.29,362725.52,13,90
4827,3678,48,2024-12-05,194,1605.81,311527.14,30,30
4828,1193,73,2024-12-20,409,301.35,123252.15,26,60
4829,3793,13,2024-06-28,164,593.44,97324.16,14,90
4830,8275,94,2023-08-17,254,1825.63,463710.02,12,90
4831,9303,40,2024-12-26,231,1218.91,281568.21,11,30
4832,323,94,2025-03-05,377,379.93,143233.61,13,45
4833,3067,85,2023-03-29,355,1993.12,707557.6,4,60
4834,818,36,2025-11-25,56,518.27,29023.12,17,15
4835,6907,20,2025-10-28,42,1679.38,70533.96,19,30
4836,1853,23,2023-06-06,481,1227.76,590552.56,23,90
4837,159,5,2024-01-01,332,949.67,315290.44,17,60
4838,3885,100,2023-05-05,466,703.78,327961.48,8,45
4839,2691,4,2025-10-04,49,1481.15,72576.35,19,60
4840,5054,68,2024-08-17,78,1137.5,88725.0,22,15
4841,4706,74,2023-10-07,293,788.54,231042.22,1,60
4842,6759,44,2023-06-20,100,1527.45,152745.0,4,60
4843,6562,61,2024-01-01,282,250.39,70609.98,5,30
4844,716,63,2025-12-08,60,721.55,43293.0,23,45
4845,5216,33,2025-03-08,415,724.13,300513.95,6,45
4846,2066,4,2024-03-27,108,1165.88,125915.04,18,45
4847,5359,84,2024-01-14,218,153.28,33415.04,24,90
4848,432,99,2025-01-02,31,1720.79,53344.49,5,45
4849,3793,82,2024-04-13,427,233.79,99828.33,12,90
4850,7114,42,2025-10-21,80,1767.75,141420.0,9,15
4851,4804,90,2025-03-04,403,275.1,110865.3,11,30
4852,7499,88,2025-11-07,218,1375.75,299913.5,25,60
4853,3440,31,2024-11-23,227,1888.43,428673.61,9,15
4854,5815,34,2023-03-09,91,357.52,32534.32,5,90
4855,7652,2,2024-10-07,417,538.11,224391.87,19,15
4856,4871,3,2023-07-29,108,1608.21,173686.68,21,15
4857,8211,55,2024-01-25,72,98.2,7070.4,20,60
4858,114,80,2025-04-29,43,1064.89,45790.27,4,90
4859,2487,43,2024-04-17,289,877.56,253614.84,12,30
4860,1079,1,2025-10-11,305,178.71,54506.55,18,90
4861,294,81,2023-07-22,477,247.0,117819.0,18,30
4862,534,11,2025-11-16,102,1641.65,167448.3,14,90
4863,9300,13,2025-08-22,385,787.46,303172.1,15,45
4864,8064,11,2025-01-01,28,222.39,6226.92,25,60
4865,1973,33,2023-01-24,427,1671.86,713884.22,29,15
4866,7383,9,2025-11-03,93,580.99,54032.07,16,15
4867,7830,75,2025-11-07,91,773.15,70356.65,22,60
4868,3534,25,2025-07-29,312,1686.43,526166.16,16,90
4869,5968,22,2023-10-30,206,657.41,135426.46,16,30
4870,8210,51,2024-11-06,26,1138.14,29591.64,22,45
4871,3766,30,2024-06-07,168,123.8,20798.4,13,30
4872,6872,34,2024-01-13,425,100.34,42644.5,14,90
4873,3602,3,2025-02-07,80,532.03,42562.4,13,15
4874,8318,8,2025-10-11,251,682.3,171257.3,18,45
4875,2713,37,2025-10-31,369,1250.05,461268.45,24,90
4876,6238,60,2024-03-13,479,1214.22,581611.38,27,30
4877,2930,89,2024-01-04,64,449.71,28781.44,17,30
4878,2494,75,2023-06-19,192,1677.84,322145.28,4,30
4879,8086,1,2025-01-16,38,1928.69,73290.22,11,15
4880,9635,98,2025-10-06,33,1502.69,49588.77,17,45
4881,8900,21,2025-05-02,117,612.26,71634.42,9,15
4882,4726,100,2025-08-25,421,89.2,37553.2,1,15
4883,2604,40,2025-03-19,329,1128.81,371378.49,7,30
4884,9922,86,2025-07-09,346,1661.84,574996.64,10,15
4885,8894,23,2023-03-27,389,1719.17,668757.13,29,60
4886,4931,49,2024-06-19,259,608.5,157601.5,19,30
4887,3111,31,2023-03-16,369,1724.01,636159.69,9,30
4888,5839,51,2024-05-28,91,1939.88,176529.08,23,90
4889,2393,79,2023-09-16,497,1757.17,873313.49,18,30
4890,2517,85,2025-01-18,482,1712.02,825193.64,21,15
4891,6892,13,2025-09-04,118,1159.23,136789.14,21,90
4892,1301,3,2025-04-16,272,1493.7,406286.4,7,30
4893,6939,23,2024-07-04,125,334.32,41790.0,9,90
4894,2646,89,2024-08-22,495,1768.23,875273.85,18,60
4895,4343,1,2024-02-12,494,938.45,463594.3,29,30
4896,90,84,2024-05-13,427,721.71,308170.17,18,45
4897,8301,32,2024-04-07,229,706.75,161845.75,8,45
4898,9591,54,2025-06-01,222,25.15,5583.3,14,15
4899,5663,29,2023-12-07,468,1997.12,934652.16,15,60
4900,3134,88,2024-07-03,296,964.52,285497.92,7,45
4901,2259,96,2025-04-21,56,1053.51,58996.56,29,60
4902,9193,8,2024-11-02,344,1955.2,672588.8,22,30
4903,6132,40,2023-12-17,389,1989.07,773748.23,26,30
4904,914,77,2024-02-28,483,621.98,300416.34,29,45
4905,447,58,2024-09-25,423,917.21,387979.83,27,90
4906,3350,47,2023-05-27,279,1636.5,456583.5,28,45
4907,9784,56,2023-11-12,145,1368.21,198390.45,18,45
4908,7863,99,2023-01-22,136,1031.12,140232.32,8,45
4909,4698,93,2024-12-27,235,113.9,26766.5,6,15
4910,720,65,2023-10-01,351,279.27,98023.77,10,60
4911,8508,47,2023-06-10,44,295.06,12982.64,18,30
4912,2362,50,2023-05-06,147,1167.94,171687.18,9,60
4913,5712,8,2024-04-18,395,1733.92,684898.4,29,90
4914,4753,78,2025-12-08,171,253.42,43334.82,8,45
4915,7147,31,2023-03-22,32,660.89,21148.48,29,30
4916,611,25,2023-02-26,214,756.41,161871.74,26,45
4917,6115,49,2024-09-06,315,1895.92,597214.8,12,45
4918,6219,47,2025-09-26,151,865.12,130633.12,12,90
4919,9293,81,2025-07-19,196,951.56,186505.76,2,45
4920,7877,73,2025-01-08,496,567.35,281405.6,15,15
4921,1802,30,2023-06-01,463,5.78,2676.14,12,45
4922,7178,90,2024-01-15,442,1766.47,780779.74,13,60
4923,6177,43,2024-01-16,149,1192.21,177639.29,11,30
4924,8760,73,2023-06-02,211,1759.15,371180.65,24,90
4925,6415,35,2023-12-08,247,551.5,136220.5,5,90
4926,2597,99,2023-06-09,357,574.85,205221.45,26,30
4927,6857,75,2023-09-11,323,636.43,205566.89,1,60
4928,9641,26,2025-10-24,54,1068.69,57709.26,8,45
4929,3775,16,2023-04-29,14,1701.14,23815.96,30,90
4930,3208,26,2023-01-24,108,790.44,85367.52,10,30
4931,5136,62,2023-09-07,215,519.23,111634.45,16,30
4932,6213,71,2025-01-27,494,1230.48,607857.12,13,30
4933,4778,21,2025-10-10,169,1693.28,286164.32,7,45
4934,1574,32,2023-08-12,31,1738.57,53895.67,18,15
4935,5972,23,2023-12-14,478,573.95,274348.1,1,90
4936,6066,18,2023-01-22,193,726.83,140278.19,10,45
4937,9031,94,2023-04-27,102,1137.41,116015.82,1,45
4938,2100,26,2025-07-05,423,1680.67,710923.41,17,45
4939,6399,22,2025-05-06,464,1839.64,853592.96,17,30
4940,1077,80,2024-06-14,500,1500.91,750455.0,27,60
4941,8578,43,2024-05-09,28,507.27,14203.56,19,60
4942,478,68,2025-03-02,379,1180.78,447515.62,16,90
4943,1685,83,2024-02-08,294,837.09,246104.46,23,90
4944,4104,52,2025-02-05,32,1566.83,50138.56,18,60
4945,419,53,2023-04-25,10,474.59,4745.9,24,90
4946,6058,94,2025-05-23,186,832.8,154900.8,11,15
4947,3092,20,2024-05-03,53,1170.65,62044.45,30,15
4948,6342,4,2025-09-22,113,1889.73,213539.49,2,90
4949,6339,18,2024-12-22,244,171.45,41833.8,11,15
4950,9338,95,2023-10-10,250,323.93,80982.5,28,90
4951,2705,65,2023-07-18,268,116.63,31256.84,8,60
4952,8549,48,2024-10-29,228,1228.7,280143.6,15,30
4953,185,75,2025-07-20,293,1642.41,481226.13,11,60
4954,2837,59,2023-09-02,338,1963.31,663598.78,11,30
4955,2370,31,2023-05-06,476,832.76,396393.76,19,45
4956,987,50,2023-12-18,440,872.78,384023.2,21,45
4957,2245,6,2024-04-12,306,1721.3,526717.8,16,30
4958,3087,47,2023-06-11,14,862.78,12078.92,9,15
4959,4241,80,2023-01-05,437,1029.3,449804.1,27,15
4960,1805,45,2023-08-16,1,1561.4,1561.4,12,45
4961,9390,68,2023-04-06,36,518.66,18671.76,1,90
4962,7937,59,2023-07-18,118,1771.72,209062.96,25,90
4963,6881,50,2024-09-15,391,1163.04,454748.64,26,30
4964,4869,55,2023-12-25,492,1394.53,686108.76,2,90
4965,8992,36,2025-11-07,481,634.74,305309.94,23,15
4966,5848,11,2025-07-15,425,28.66,12180.5,18,45
4967,7584,84,2023-03-06,180,964.98,173696.4,18,30
4968,3357,79,2025-02-17,486,1546.11,751409.46,23,90
4969,560,78,2023-08-31,345,1382.87,477090.15,19,60
4970,4972,11,2023-01-12,340,1054.15,358411.0,4,45
4971,5149,12,2023-10-17,228,1849.07,421587.96,19,45
4972,2548,36,2023-03-21,285,480.45,136928.25,29,60
4973,7138,81,2025-08-31,293,1392.59,408028.87,11,45
4974,5606,42,2024-06-25,74,1677.9,124164.6,7,60
4975,3049,3,2024-02-26,317,1130.29,358301.93,4,60
4976,1367,61,2024-10-21,416,132.23,55007.68,2,90
4977,5869,54,2025-11-04,87,949.4,82597.8,8,60
4978,2745,75,2025-11-04,134,1566.08,209854.72,6,60
4979,7896,21,2025-09-23,294,1959.0,575946.0,26,90
4980,6710,69,2025-05-25,89,1168.18,103968.02,29,15
4981,7890,16,2023-06-22,213,1190.14,253499.82,4,45
4982,3024,52,2025-09-13,399,453.05,180766.95,20,15
4983,8277,3,2023-11-17,98,307.72,30156.56,6,90
4984,4387,96,2025-07-17,347,1182.45,410310.15,8,30
4985,8015,47,2023-07-06,243,1103.73,268206.39,6,45
4986,633,47,2024-07-05,266,1079.81,287229.46,19,30
4987,2210,31,2024-07-08,172,1531.67,263447.24,30,45
4988,2872,83,2024-05-21,173,785.58,135905.34,2,30
4989,969,71,2023-02-14,483,954.16,460859.28,3,90
4990,4327,41,2024-09-15,21,87.37,1834.77,23,30
4991,2408,30,2025-08-15,4,558.26,2233.04,1,45
4992,5539,13,2024-03-25,369,919.25,339203.25,14,60
4993,9158,6,2023-10-30,399,1872.93,747299.07,14,30
4994,2564,40,2024-12-11,317,1474.63,467457.71,10,45
4995,8746,55,2023-01-04,129,1615.21,208362.09,28,60
4996,3432,81,2025-02-28,482,782.77,377295.14,12,60
4997,4775,3,2025-12-15,262,1202.01,314926.62,14,60
4998,85,13,2025-10-11,416,1190.6,495289.6,2,90
4999,2400,55,2023-10-21,171,1322.45,226138.95,7,90
5000,725,70,2023-10-25,21,947.16,19890.36,27,30
5001,2846,89,2025-05-18,408,1640.24,669217.92,19,60
5002,2523,7,2025-10-25,394,1885.86,743028.84,19,15
5003,8768,7,2024-05-14,102,846.56,86349.12,21,30
5004,8400,7,2023-09-03,430,572.38,246123.4,9,60
5005,958,63,2025-05-05,186,38.15,7095.9,6,90
5006,9540,15,2023-11-05,329,648.31,213293.99,29,90
5007,9070,70,2024-09-29,467,38.64,18044.88,16,90
5008,6254,15,2023-01-28,156,1479.56,230811.36,12,60
5009,9591,45,2025-04-19,141,44.84,6322.44,14,15
5010,2634,62,2023-04-20,366,1143.46,418506.36,15,15
5011,2469,39,2024-11-26,318,616.04,195900.72,9,90
5012,5255,71,2024-03-14,85,593.22,50423.7,28,15
5013,4111,89,2023-12-26,369,244.0,90036.0,16,45
5014,6207,38,2025-06-03,27,1307.58,35304.66,2,30
5015,4001,68,2025-12-09,245,1066.55,261304.75,23,45
5016,7710,1,2025-11-16,14,575.85,8061.9,2,60
5017,2120,69,2023-05-02,401,603.23,241895.23,14,30
5018,1972,32,2025-07-06,225,185.12,41652.0,15,60
5019,1576,30,2023-03-02,129,1030.35,132915.15,22,90
5020,7211,47,2023-09-06,276,1410.74,389364.24,6,15
5021,3665,85,2023-06-03,435,1065.12,463327.2,20,60
5022,7780,80,2024-08-13,121,1263.92,152934.32,4,60
5023,8479,2,2025-11-08,404,128.96,52099.84,6,15
5024,3426,84,2025-07-10,280,862.57,241519.6,29,90
5025,135,43,2024-11-26,439,674.8,296237.2,5,90
5026,3145,82,2023-06-10,13,230.26,2993.38,19,45
5027,3898,45,2023-12-29,165,92.64,15285.6,8,30
5028,9964,98,2025-10-24,362,70.36,25470.32,1,90
5029,6784,62,2024-04-09,383,1049.7,402035.1,25,60
5030,7735,6,2023-02-01,412,14.99,6175.88,21,60
5031,246,58,2024-09-21,28,1770.27,49567.56,29,30
5032,6741,99,2024-09-26,479,409.11,195963.69,7,45
5033,595,11,2023-09-22,464,845.97,392530.08,6,90
5034,6987,54,2023-01-11,323,659.28,212947.44,13,15
5035,1934,99,2023-02-15,334,513.96,171662.64,27,15
5036,5330,63,2023-03-06,448,555.11,248689.28,28,15
5037,7039,70,2023-10-05,185,711.38,131605.3,10,15
5038,3077,36,2025-02-04,68,15.4,1047.2,20,45
5039,4381,71,2025-12-13,21,1934.42,40622.82,21,30
5040,2229,76,2023-09-07,409,1803.65,737692.85,29,45
5041,288,76,2023-09-27,167,1405.55,234726.85,16,90
5042,8161,43,2023-03-21,439,1471.99,646203.61,19,45
5043,7999,63,2025-05-21,438,1073.79,470320.02,13,45
5044,3185,89,2024-08-16,417,1333.88,556227.96,18,45
5045,5375,47,2024-11-10,351,1926.67,676261.17,24,60
5046,4327,78,2023-08-17,340,318.03,108130.2,25,45
5047,5781,61,2023-11-10,395,1475.13,582676.35,28,60
5048,3727,47,2023-11-19,118,1821.98,214993.64,16,30
5049,6270,31,2024-03-12,172,488.69,84054.68,27,90
5050,3766,92,2025-03-19,284,1019.19,289449.96,2,15
5051,1411,22,2023-10-08,417,1504.2,627251.4,5,30
5052,6401,52,2023-09-29,47,222.73,10468.31,13,15
5053,5465,30,2023-03-29,191,1218.02,232641.82,24,30
5054,1303,60,2025-07-29,345,1400.53,483182.85,18,15
5055,2616,70,2025-08-21,287,840.8,241309.6,4,90
5056,5612,93,2024-09-15,150,513.96,77094.0,20,15
5057,435,62,2023-09-04,390,419.34,163542.6,1,30
5058,209,38,2023-01-02,87,1035.56,90093.72,15,45
5059,3738,72,2025-01-30,98,182.86,17920.28,3,45
5060,4802,84,2025-12-13,99,1420.63,140642.37,13,60
5061,8011,6,2024-12-20,384,1087.06,417431.04,20,60
5062,1071,98,2023-02-20,468,834.49,390541.32,26,90
5063,7670,11,2025-10-29,493,697.48,343857.64,23,60
5064,6266,39,2024-12-27,405,52.55,21282.75,15,15
5065,9582,42,2023-07-10,352,91.51,32211.52,12,15
5066,6804,49,2024-02-29,298,91.25,27192.5,4,30
5067,6551,91,2023-08-10,110,1818.28,200010.8,25,60
5068,1988,4,2023-09-27,337,1687.28,568613.36,1,60
5069,8403,55,2024-11-13,323,1519.44,490779.12,11,30
5070,6363,32,2025-04-25,378,1121.44,423904.32,19,15
5071,7194,9,2025-07-17,178,603.14,107358.92,14,45
5072,9388,50,2024-09-06,373,1261.45,470520.85,26,45
5073,9784,83,2023-01-02,402,379.7,152639.4,5,15
5074,2359,45,2023-06-29,93,1963.29,182585.97,29,30
5075,7768,13,2023-12-19,71,1402.5,99577.5,19,30
5076,3036,27,2024-04-20,299,1156.88,345907.12,17,45
5077,4962,15,2025-10-20,248,1808.72,448562.56,26,15
5078,4981,41,2023-10-28,8,1726.37,13810.96,3,60
5079,9393,95,2023-04-05,69,938.88,64782.72,24,30
5080,8472,21,2023-06-26,118,655.86,77391.48,24,45
5081,2914,44,2023-10-07,410,633.47,259722.7,22,60
5082,5973,88,2024-05-27,385,170.72,65727.2,28,30
5083,7639,2,2023-09-02,57,482.33,27492.81,15,15
5084,253,35,2024-06-05,215,1470.11,316073.65,15,30
5085,7977,99,2024-10-03,12,975.86,11710.32,30,45
5086,6290,22,2023-05-24,437,102.42,44757.54,27,15
5087,4307,40,2025-03-07,309,1230.43,380202.87,17,60
5088,8850,65,2024-12-08,128,181.34,23211.52,7,60
5089,1128,96,2023-09-01,82,543.11,44535.02,25,60
5090,6360,14,2024-02-09,47,1073.89,50472.83,27,15
5091,807,10,2025-10-23,419,1643.95,688815.05,14,45
5092,667,8,2025-02-12,496,43.98,21814.08,14,30
5093,5737,68,2025-08-30,139,492.85,68506.15,6,30
5094,6557,34,2025-09-03,344,558.91,192265.04,10,15
5095,7329,47,2025-02-21,266,1407.65,374434.9,30,60
5096,5478,11,2025-11-29,325,968.29,314694.25,1,90
5097,7764,88,2025-01-13,42,1362.08,57207.36,14,45
5098,7689,91,2023-06-22,366,1063.83,389361.78,10,30
5099,9122,72,2024-10-20,223,1705.27,380275.21,19,45
5100,4229,34,2023-04-20,336,1090.64,366455.04,13,15
5101,8237,53,2024-03-13,389,1033.76,402132.64,21,30
5102,6808,83,2025-05-02,255,1679.21,428198.55,8,60
5103,3626,72,2025-07-27,208,1998.56,415700.48,12,15
5104,4752,27,2023-11-02,342,569.97,194929.74,21,15
5105,2482,57,2024-03-12,204,645.29,131639.16,6,45
5106,6790,72,2025-08-01,227,274.11,62222.97,28,45
5107,6372,80,2024-04-10,424,1626.51,689640.24,6,45
5108,9899,79,2024-02-15,316,1009.32,318945.12,4,60
5109,4323,3,2024-04-22,215,712.47,153181.05,1,45
5110,460,40,2025-05-10,224,874.13,195805.12,1,45
5111,2741,66,2024-12-19,458,842.61,385915.38,28,30
5112,3519,71,2023-09-03,13,1736.85,22579.05,21,30
5113,8653,36,2023-11-16,418,591.04,247054.72,21,30
5114,7506,68,2025-02-01,60,1383.77,83026.2,5,30
5115,3761,98,2023-10-20,310,1605.51,497708.1,20,30
5116,9743,87,2024-11-21,202,58.87,11891.74,14,45
5117,596,55,2024-12-29,53,1229.09,65141.77,29,15
5118,4393,34,2024-04-13,281,1227.01,344789.81,17,45
5119,7164,4,2024-12-17,223,913.1,203621.3,9,90
5120,5100,6,2025-02-21,351,1170.7,410915.7,19,15
5121,2123,41,2024-06-10,185,1811.34,335097.9,28,45
5122,6022,57,2025-10-03,457,1456.85,665780.45,17,60
5123,109,64,2025-08-11,115,1108.89,127522.35,15,15
5124,3339,3,2025-03-26,246,1260.23,310016.58,29,45
5125,7437,77,2023-03-22,422,427.11,180240.42,1,15
5126,8245,36,2023-06-11,150,1158.63,173794.5,29,15
5127,9482,58,2025-01-28,369,1014.18,374232.42,13,60
5128,6124,58,2024-04-07,38,1435.49,54548.62,4,60
5129,9862,33,2025-04-22,276,1752.39,483659.64,24,60
5130,8360,70,2023-01-20,105,418.53,43945.65,18,15
5131,3952,4,2024-04-02,476,1645.17,783100.92,4,90
5132,3859,2,2023-05-13,235,991.38,232974.3,22,15
